name,source,collection_date,satellite_number,classification,launch_year,launch_number,launch_piece,epoch_year,epoch_day,inclination_deg,right_ascension_deg,eccentricity,argument_of_perigee_deg,mean_anomaly_deg,mean_motion,orbital_period_minutes,approximate_altitude_km,mean_motion_derivative,mean_motion_second_derivative,drag_term,element_set_number,revolution_number,line1,line2,category
STARLINK-34057,celestrak_active,2025-07-29T17:08:40.720876,63814,U,2025,92,L,2025,210.4318106,43.0019,353.0899,0.0001159,269.1496,90.9222,15.27593385,94.26592273440619,0,0.00023908,0.0,0.0087516,999,1447,1 63814U 25092L   25210.43181060  .00023908  00000+0  87516-3 0  9994,2 63814  43.0019 353.0899 0001159 269.1496  90.9222 15.27593385 14479,important
STARLINK-34060,celestrak_active,2025-07-29T17:08:40.720882,63815,U,2025,92,M,2025,210.4330926,43.0031,353.104,4.89e-05,264.6663,95.4133,15.2759182,94.2660193087444,0,0.00027925,0.0,0.010201,999,1441,1 63815U 25092M   25210.43309260  .00027925  00000+0  10201-2 0  9998,2 63815  43.0031 353.1040 0000489 264.6663  95.4133 15.27591820 14411,important
STARLINK-34048,celestrak_active,2025-07-29T17:08:40.720887,63816,U,2025,92,N,2025,209.75881896,43.0012,357.5016,0.0001358,276.8615,83.2082,15.27581489,94.26665682775894,0,0.00019064,0.0,0.0070047,999,1441,1 63816U 25092N   25209.75881896  .00019064  00000+0  70047-3 0  9992,2 63816  43.0012 357.5016 0001358 276.8615  83.2082 15.27581489 14418,important
STARLINK-33959,celestrak_active,2025-07-29T17:08:40.720893,63817,U,2025,92,P,2025,210.42152923,43.0005,353.0131,0.0001391,284.5395,75.5303,15.27595486,94.26579308443964,0,0.00022865,0.0,0.0083745,999,1452,1 63817U 25092P   25210.42152923  .00022865  00000+0  83745-3 0  9993,2 63817  43.0005 353.0131 0001391 284.5395  75.5303 15.27595486 14522,important
STARLINK-34058,celestrak_active,2025-07-29T17:08:40.720899,63818,U,2025,92,Q,2025,210.10102295,43.0012,354.9085,0.0001481,281.3844,78.6842,15.27580852,94.26669613687983,0,0.000214,0.0,0.0078491,999,1447,1 63818U 25092Q   25210.10102295  .00021400  00000+0  78491-3 0  9992,2 63818  43.0012 354.9085 0001481 281.3844  78.6842 15.27580852 14470,important
STARLINK-34055,celestrak_active,2025-07-29T17:08:40.720905,63819,U,2025,92,R,2025,210.40882379,43.0065,353.7645,0.0001447,249.182,110.8877,15.27596083,94.26575624441425,0,0.00025145,0.0,0.0091973,999,1446,1 63819U 25092R   25210.40882379  .00025145  00000+0  91973-3 0  9994,2 63819  43.0065 353.7645 0001447 249.1820 110.8877 15.27596083 14465,important
STARLINK-33794,celestrak_active,2025-07-29T17:08:40.720911,63820,U,2025,92,S,2025,209.87930512,43.0049,356.6905,0.0002226,283.1045,76.9558,15.2760156,94.26541826783681,0,0.00019854,0.0,0.0072856,999,1438,1 63820U 25092S   25209.87930512  .00019854  00000+0  72856-3 0  9997,2 63820  43.0049 356.6905 0002226 283.1045  76.9558 15.27601560 14389,important
STARLINK-34047,celestrak_active,2025-07-29T17:08:40.720917,63821,U,2025,92,T,2025,210.39854721,43.0065,353.7073,0.000184,275.6655,84.3987,15.27600395,94.26549015784983,0,0.00030989,0.0,0.011302000000000001,999,1451,1 63821U 25092T   25210.39854721  .00030989  00000+0  11302-2 0  9994,2 63821  43.0065 353.7073 0001840 275.6655  84.3987 15.27600395 14515,important
STARLINK-34094,celestrak_active,2025-07-29T17:08:40.720924,63822,U,2025,92,U,2025,210.40930253,43.0005,350.2933,0.0001372,165.8344,194.2546,15.27600829,94.2654633764931,0,0.00026396,0.0,0.009647000000000001,999,1455,1 63822U 25092U   25210.40930253  .00026396  00000+0  96470-3 0  9999,2 63822  43.0005 350.2933 0001372 165.8344 194.2546 15.27600829 14550,important
STARLINK-34043,celestrak_active,2025-07-29T17:08:40.720930,63823,U,2025,92,V,2025,210.08479648,42.9982,351.2903,0.0001638,286.8831,73.1841,15.27588525,94.26622264002671,0,0.00033063,0.0,0.012053000000000001,999,1446,1 63823U 25092V   25210.08479648  .00033063  00000+0  12053-2 0  9993,2 63823  42.9982 351.2903 0001638 286.8831  73.1841 15.27588525 14462,important
STARLINK-34025,celestrak_active,2025-07-29T17:08:40.720935,63824,U,2025,92,W,2025,210.42666572,43.0039,353.0544,6.64e-05,254.0009,106.077,15.27592202,94.26599573594838,0,0.00022807,0.0,0.0083545,999,1441,1 63824U 25092W   25210.42666572  .00022807  00000+0  83545-3 0  9995,2 63824  43.0039 353.0544 0000664 254.0009 106.0770 15.27592202 14410,important
STARLINK-33874,celestrak_active,2025-07-29T17:08:40.720941,63825,U,2025,92,X,2025,210.4587911,43.0059,353.2948,0.0001813,269.6833,90.381,15.27594781,94.2658365890293,0,0.00017848,0.0,0.0065625,999,1452,1 63825U 25092X   25210.45879110  .00017848  00000+0  65625-3 0  9991,2 63825  43.0059 353.2948 0001813 269.6833  90.3810 15.27594781 14523,important
STARLINK-33781,celestrak_active,2025-07-29T17:08:40.720947,63826,U,2025,92,Y,2025,210.41139415,43.0016,353.7949,0.0001567,250.6762,109.392,15.27605729,94.26516100739236,0,0.00034923,0.0,0.012716000000000002,999,1451,1 63826U 25092Y   25210.41139415  .00034923  00000+0  12716-2 0  9990,2 63826  43.0016 353.7949 0001567 250.6762 109.3920 15.27605729 14517,important
STARLINK-33891,celestrak_active,2025-07-29T17:08:40.720952,63827,U,2025,92,Z,2025,210.41781705,43.0018,353.8443,0.0001159,250.228,109.8446,15.27600943,94.26545634176136,0,0.00021631,0.0,0.0079276,999,1440,1 63827U 25092Z   25210.41781705  .00021631  00000+0  79276-3 0  9993,2 63827  43.0018 353.8443 0001159 250.2280 109.8446 15.27600943 14407,important
STARLINK-33903,celestrak_active,2025-07-29T17:08:40.720957,63828,U,2025,92,AA,2025,210.12671379,43.0066,355.0987,0.0003721,272.6964,87.3462,15.27588938,94.26619715414566,0,0.00021999,0.0,0.0080624,999,1447,1 63828U 25092AA  25210.12671379  .00021999  00000+0  80624-3 0  9993,2 63828  43.0066 355.0987 0003721 272.6964  87.3462 15.27588938 14476,important
STARLINK-33889,celestrak_active,2025-07-29T17:08:40.720963,63829,U,2025,92,AB,2025,210.43951757,43.0037,353.1539,0.0001272,258.9882,101.0826,15.27586601,94.26634136862268,0,0.00020429,0.0,0.007497,999,1441,1 63829U 25092AB  25210.43951757  .00020429  00000+0  74970-3 0  9993,2 63829  43.0037 353.1539 0001272 258.9882 101.0826 15.27586601 14419,important
STARLINK-33984,celestrak_active,2025-07-29T17:08:40.720968,63830,U,2025,92,AC,2025,210.44722738,42.9994,353.2005,7.43e-05,264.6074,95.4693,15.27589557,94.26615895620449,0,0.00021851,0.0,0.0080099,999,1447,1 63830U 25092AC  25210.44722738  .00021851  00000+0  80099-3 0  9990,2 63830  42.9994 353.2005 0000743 264.6074  95.4693 15.27589557 14476,important
STARLINK-33940,celestrak_active,2025-07-29T17:08:40.720973,63831,U,2025,92,AD,2025,210.1305707,43.0029,355.136,0.0002527,264.832,95.2244,15.27581358,94.26666491173559,0,0.00028783,0.0,0.010513,999,1447,1 63831U 25092AD  25210.13057070  .00028783  00000+0  10513-2 0  9991,2 63831  43.0029 355.1360 0002527 264.8320  95.2244 15.27581358 14472,important
STARLINK-33978,celestrak_active,2025-07-29T17:08:40.720979,63832,U,2025,92,AE,2025,210.44208593,42.9986,353.17,0.0001064,178.6163,181.4692,15.27604581,94.26523184797912,0,0.00026984,0.0,0.009857900000000001,999,1452,1 63832U 25092AE  25210.44208593  .00026984  00000+0  98579-3 0  9994,2 63832  42.9986 353.1700 0001064 178.6163 181.4692 15.27604581 14526,important
STARLINK-34018,celestrak_active,2025-07-29T17:08:40.721002,63836,U,2025,93,A,2025,210.47954711,42.9994,258.5989,8.72e-05,269.0245,91.0506,15.27598351,94.26561628960543,0,0.00018527,0.0,0.0068071,999,1383,1 63836U 25093A   25210.47954711  .00018527  00000+0  68071-3 0  9990,2 63836  42.9994 258.5989 0000872 269.0245  91.0506 15.27598351 13838,important
STARLINK-34053,celestrak_active,2025-07-29T17:08:40.721007,63837,U,2025,93,B,2025,210.4769735,43.0006,258.5768,0.0001675,272.5608,87.5052,15.27602719,94.26534674818159,0,0.00027813,0.0,0.010157000000000001,999,1377,1 63837U 25093B   25210.47697350  .00027813  00000+0  10157-2 0  9993,2 63837  43.0006 258.5768 0001675 272.5608  87.5052 15.27602719 13777,important
STARLINK-34042,celestrak_active,2025-07-29T17:08:40.721013,63838,U,2025,93,C,2025,210.58335648,42.9997,254.0488,0.0001514,270.0835,151.0898,15.27531248,94.26975728878837,0,0.00070712,0.0,0.025584,999,585,1 63838U 25093C   25210.58335648  .00070712  00000+0  25584-2 0  9991,2 63838  42.9997 254.0488 0001514 270.0835 151.0898 15.27531248  5855,important
STARLINK-34040,celestrak_active,2025-07-29T17:08:40.721018,63839,U,2025,93,D,2025,210.46413,42.9968,258.4816,4.58e-05,258.1011,101.979,15.27589057,94.26618981075877,0,0.00016854,0.0,0.006204100000000001,999,1383,1 63839U 25093D   25210.46413000  .00016854  00000+0  62041-3 0  9995,2 63839  42.9968 258.4816 0000458 258.1011 101.9790 15.27589057 13839,important
STARLINK-33990,celestrak_active,2025-07-29T17:08:40.721024,63840,U,2025,93,E,2025,210.40130911,42.998,258.8555,0.0001305,268.5612,91.509,15.27601748,94.26540666671193,0,0.00022896,0.0,0.0083841,999,1360,1 63840U 25093E   25210.40130911  .00022896  00000+0  83841-3 0  9992,2 63840  42.9980 258.8555 0001305 268.5612  91.5090 15.27601748 13607,important
STARLINK-34056,celestrak_active,2025-07-29T17:08:40.721030,63841,U,2025,93,F,2025,210.42058483,43.0009,259.0127,7.46e-05,256.3995,103.6773,15.27596953,94.26570255799666,0,0.00016621,0.0,0.0061185,999,1360,1 63841U 25093F   25210.42058483  .00016621  00000+0  61185-3 0  9994,2 63841  43.0009 259.0127 0000746 256.3995 103.6773 15.27596953 13601,important
STARLINK-34026,celestrak_active,2025-07-29T17:08:40.721036,63842,U,2025,93,G,2025,210.42186927,43.0004,259.0223,0.0001207,254.6446,105.4273,15.27601214,94.26543961885068,0,0.0002152,0.0,0.0078877,999,1360,1 63842U 25093G   25210.42186927  .00021520  00000+0  78877-3 0  9990,2 63842  43.0004 259.0223 0001207 254.6446 105.4273 15.27601214 13601,important
STARLINK-33777,celestrak_active,2025-07-29T17:08:40.721042,63843,U,2025,93,H,2025,210.44998876,43.0014,258.3762,0.0001391,276.975,83.0944,15.27594568,94.26584973297706,0,0.00019411,0.0,0.0071274,999,1383,1 63843U 25093H   25210.44998876  .00019411  00000+0  71274-3 0  9997,2 63843  43.0014 258.3762 0001391 276.9750  83.0944 15.27594568 13836,important
STARLINK-34041,celestrak_active,2025-07-29T17:08:40.721047,63844,U,2025,93,J,2025,210.42700839,43.0025,259.0654,0.0001169,262.8425,97.2294,15.27601004,94.26545257756325,0,0.00016455,0.0,0.0060578,999,1382,1 63844U 25093J   25210.42700839  .00016455  00000+0  60578-3 0  9996,2 63844  43.0025 259.0654 0001169 262.8425  97.2294 15.27601004 13821,important
STARLINK-34011,celestrak_active,2025-07-29T17:08:40.721053,63845,U,2025,93,K,2025,210.43474223,42.9998,259.1265,0.0001389,272.3085,87.7607,15.27568572,94.26745393921341,0,0.00016828,0.0,0.0061986,999,1360,1 63845U 25093K   25210.43474223  .00016828  00000+0  61986-3 0  9991,2 63845  42.9998 259.1265 0001389 272.3085  87.7607 15.27568572 13600,important
STARLINK-34044,celestrak_active,2025-07-29T17:08:40.721058,63846,U,2025,93,L,2025,210.45127664,43.0023,258.3888,0.0001716,286.5685,73.4978,15.27599245,94.26556112234789,0,0.00021054,0.0,0.0077196999999999995,999,1361,1 63846U 25093L   25210.45127664  .00021054  00000+0  77197-3 0  9996,2 63846  43.0023 258.3888 0001716 286.5685  73.4978 15.27599245 13616,important
STARLINK-34037,celestrak_active,2025-07-29T17:08:40.721063,63847,U,2025,93,M,2025,210.46155677,42.9992,258.4617,3.83e-05,198.9844,161.0994,15.27598106,94.26563140816044,0,0.0001759,0.0,0.0064686000000000006,999,1383,1 63847U 25093M   25210.46155677  .00017590  00000+0  64686-3 0  9992,2 63847  42.9992 258.4617 0000383 198.9844 161.0994 15.27598106 13834,important
STARLINK-34010,celestrak_active,2025-07-29T17:08:40.721069,63848,U,2025,93,N,2025,210.46798034,43.0002,258.5071,0.0001643,274.9562,85.1102,15.27589889,94.26613846879161,0,0.00030385,0.0,0.011088,999,1361,1 63848U 25093N   25210.46798034  .00030385  00000+0  11088-2 0  9997,2 63848  43.0002 258.5071 0001643 274.9562  85.1102 15.27589889 13617,important
STARLINK-34009,celestrak_active,2025-07-29T17:08:40.721074,63849,U,2025,93,P,2025,210.42235109,42.9979,255.5595,0.0001633,276.772,83.2946,15.27592806,94.26595846380282,0,0.00016594,0.0,0.0061092,999,1386,1 63849U 25093P   25210.42235109  .00016594  00000+0  61092-3 0  9990,2 63849  42.9979 255.5595 0001633 276.7720  83.2946 15.27592806 13867,important
STARLINK-33958,celestrak_active,2025-07-29T17:08:40.721079,63850,U,2025,93,Q,2025,210.42831583,43.0004,259.073,0.0001375,248.1603,111.9102,15.27597684,94.26565744911144,0,0.00019958,0.0,0.0073241,999,1366,1 63850U 25093Q   25210.42831583  .00019958  00000+0  73241-3 0  9996,2 63850  43.0004 259.0730 0001375 248.1603 111.9102 15.27597684 13666,important
STARLINK-33776,celestrak_active,2025-07-29T17:08:40.721087,63851,U,2025,93,R,2025,209.86665072,43.0036,261.7361,0.0002041,271.1884,88.8733,15.27590715,94.26608749713434,0,0.00024058,0.0,0.0088062,999,1373,1 63851U 25093R   25209.86665072  .00024058  00000+0  88062-3 0  9995,2 63851  43.0036 261.7361 0002041 271.1884  88.8733 15.27590715 13738,important
STARLINK-34032,celestrak_active,2025-07-29T17:08:40.721092,63853,U,2025,93,T,2025,210.19615212,42.9997,259.8894,0.0001266,251.091,108.9804,15.2758964,94.26615383435043,0,0.00021272,0.0,0.0078006,999,1379,1 63853U 25093T   25210.19615212  .00021272  00000+0  78006-3 0  9998,2 63853  42.9997 259.8894 0001266 251.0910 108.9804 15.27589640 13792,important
STARLINK-34015,celestrak_active,2025-07-29T17:08:40.721097,63854,U,2025,93,U,2025,210.43087868,42.9992,259.0743,7.55e-05,274.729,85.3476,15.27613586,94.26467617184441,0,0.00037702,0.0,0.013712,999,1366,1 63854U 25093U   25210.43087868  .00037702  00000+0  13712-2 0  9993,2 63854  42.9992 259.0743 0000755 274.7290  85.3476 15.27613586 13664,important
STARLINK-33969,celestrak_active,2025-07-29T17:08:40.721103,63855,U,2025,93,V,2025,210.46540816,43.0011,258.4686,0.0001934,278.6186,81.4447,15.27602698,94.26534804405013,0,0.000331,0.0,0.012061,999,1361,1 63855U 25093V   25210.46540816  .00033100  00000+0  12061-2 0  9998,2 63855  43.0011 258.4686 0001934 278.6186  81.4447 15.27602698 13617,important
STARLINK-34002,celestrak_active,2025-07-29T17:08:40.721108,63856,U,2025,93,W,2025,210.47440206,43.0001,258.5358,0.0001837,284.1559,75.9088,15.27600232,94.26550021628957,0,0.00021824,0.0,0.0079974,999,1361,1 63856U 25093W   25210.47440206  .00021824  00000+0  79974-3 0  9999,2 63856  43.0001 258.5358 0001837 284.1559  75.9088 15.27600232 13613,important
STARLINK-33999,celestrak_active,2025-07-29T17:08:40.721114,63857,U,2025,93,X,2025,210.46028492,43.0027,258.4178,0.0002207,287.588,72.473,15.2760322,94.26531583247122,0,0.00030315,0.0,0.011057999999999998,999,1383,1 63857U 25093X   25210.46028492  .00030315  00000+0  11058-2 0  9991,2 63857  43.0027 258.4178 0002207 287.5880  72.4730 15.27603220 13837,important
STARLINK-33976,celestrak_active,2025-07-29T17:08:40.721119,63858,U,2025,93,Y,2025,210.46925878,42.9997,258.4871,0.0001757,274.5844,85.4807,15.27604599,94.26523073723739,0,0.00031221,0.0,0.011384000000000002,999,1367,1 63858U 25093Y   25210.46925878  .00031221  00000+0  11384-2 0  9995,2 63858  42.9997 258.4871 0001757 274.5844  85.4807 15.27604599 13678,important
STARLINK-33821,celestrak_active,2025-07-29T17:08:40.721125,63859,U,2025,93,Z,2025,210.41800598,42.9981,258.948,0.000107,268.152,91.9208,15.27597306,94.26568077490442,0,0.00017693,0.0,0.0065057000000000005,999,1380,1 63859U 25093Z   25210.41800598  .00017693  00000+0  65057-3 0  9996,2 63859  42.9981 258.9480 0001070 268.1520  91.9208 15.27597306 13800,important
STARLINK-33888,celestrak_active,2025-07-29T17:08:40.721132,63860,U,2025,93,AA,2025,210.4756889,42.9998,258.5421,0.0001512,255.5692,104.4992,15.2761948,94.26431247132302,0,0.00017606,0.0,0.0064699,999,1383,1 63860U 25093AA  25210.47568890  .00017606  00000+0  64699-3 0  9995,2 63860  42.9998 258.5421 0001512 255.5692 104.4992 15.27619480 13833,important
STARLINK-33896,celestrak_active,2025-07-29T17:08:40.721137,63861,U,2025,93,AB,2025,210.41544135,42.9996,258.9503,0.0001334,278.2736,81.7964,15.27597194,94.26568768625272,0,0.00020858,0.0,0.0076494,999,1360,1 63861U 25093AB  25210.41544135  .00020858  00000+0  76494-3 0  9995,2 63861  42.9996 258.9503 0001334 278.2736  81.7964 15.27597194 13608,important
STARLINK-33878,celestrak_active,2025-07-29T17:08:40.721143,63862,U,2025,93,AC,2025,210.48210376,43.0016,258.5657,0.0002148,285.7521,74.3094,15.27600941,94.2654564651777,0,0.00017593,0.0,0.006469000000000001,999,1382,1 63862U 25093AC  25210.48210376  .00017593  00000+0  64690-3 0  9997,2 63862  43.0016 258.5657 0002148 285.7521  74.3094 15.27600941 13820,important
STARLINK-33954,celestrak_active,2025-07-29T17:08:40.721148,63863,U,2025,93,AD,2025,210.42443358,43.0039,259.0231,8.74e-05,261.7952,98.28,15.27598291,94.26561999210826,0,0.0001969,0.0,0.0072274,999,1360,1 63863U 25093AD  25210.42443358  .00019690  00000+0  72274-3 0  9997,2 63863  43.0039 259.0231 0000874 261.7952  98.2800 15.27598291 13606,important
STARLINK-33863,celestrak_active,2025-07-29T17:08:40.721154,63864,U,2025,94,A,2025,210.0987138,69.9986,88.941,0.0004279,270.2714,89.7978,15.42736675,93.34062146412641,0,0.00028605,0.0,0.0065354,999,1344,1 63864U 25094A   25210.09871380  .00028605  00000+0  65354-3 0  9999,2 63864  69.9986  88.9410 0004279 270.2714  89.7978 15.42736675 13447,important
STARLINK-33897,celestrak_active,2025-07-29T17:08:40.721159,63865,U,2025,94,B,2025,210.39049315,70.0006,87.9498,0.0003019,271.4277,88.6559,15.42744212,93.34016545316976,0,0.00023162,0.0,0.0053014,999,1371,1 63865U 25094B   25210.39049315  .00023162  00000+0  53014-3 0  9991,2 63865  70.0006  87.9498 0003019 271.4277  88.6559 15.42744212 13716,important
